pulse_val,e_count,t0[us],dt0[us],readings
20,5,29730165,92,5969,5505,5921,5713,5473
20,6,29731206,84,5425,5905,5473,5681,5969
20,7,29732245,89,5809,5649,5457,5921,5713
20,8,29733287,88,5633,5681,5473,5985,5681
20,9,29739907,89,5793,5281,5825,5441,5585
20,10,29741009,88,5665,5553,5777,5649,5633
20,11,29742060,91,5633,5729,5409,5809,5793
20,12,29743115,86,5521,5841,5713,5297,5809
20,13,29744150,91,5377,5873,5457,5537,5921
20,14,29745195,89,5617,5617,5729,5649,5761
20,15,29746250,89,5601,5729,5617,5697,5297
20,16,29747291,90,5761,5457,5665,5921,5329
20,17,29748331,86,5713,5697,5537,5841,5553
20,18,29749362,88,5617,5681,5729,5825,5761
20,19,29750404,89,5905,5521,5633,5793,5505
20,20,29751442,88,5761,5457,5857,5585,5585
20,21,29757947,92,5713,5713,5665,5393,5713
20,22,29759056,84,5345,5793,5425,5649,5937
20,23,29760101,91,5601,5553,5585,5761,5393
20,24,29761140,90,5825,5457,5665,5921,5393
20,25,29762182,90,5697,5521,5697,5649,5601
20,26,29763223,95,5633,5729,5569,5553,5905
20,27,29764266,87,5665,5521,5537,5857,5425
20,28,29765306,90,5521,5649,5457,5873,5665
20,29,29766350,89,5473,5857,5409,5681,6033
20,30,29767384,87,5537,5729,5825,5345,5793
20,31,29768429,94,5569,5857,5569,5681,5857
20,32,29774993,91,5729,5601,5409,5681,5729
20,33,29776098,92,5345,5761,5505,5601,5681
20,34,29777173,90,5393,5713,5601,5809,5441
20,35,29778214,88,5793,5585,5793,5809,5313
20,36,29779254,94,5409,5841,5665,5617,5665
20,37,29780309,89,5329,5777,5745,5377,5841
20,38,29781358,93,5713,5697,5697,5521,5841
20,39,29782405,91,5617,5777,5569,5681,5553
20,40,29783454,85,5585,5697,5345,5857,5553
20,41,29784490,87,5617,5697,5473,5729,5409
20,42,29785536,87,5649,5601,5377,5889,5681
20,43,29786573,91,5729,5633,5633,5761,5521
